  1 16 50 -0.10230524566880313
  1 17 1 0.18801412457963215
  1 17 2 -0.27771345604371406
  1 17 3 0.18801412457963215
  1 17 4 -0.13065871709335272
  1 17 5 -0.10230524566880313
  1 17 6 -0.46200191591735279
  1 17 7 0.63234258600474558
  1 17 8 -0.46200191591735279
  1 17 9 -0.10230524566880313
  1 17 10 -0.13065871709335272
  1 17 11 -0.27771345604371406
  1 17 12 0.80623392607042488
  1 17 13 -0.27771345604371406
  1 17 14 0.27915198493312643
  1 17 15 -0.17029086352242102E-001
  1 17 16 0.63234258600474558
  1 17 18 0.63234258600474558
  1 17 19 -0.17029086352242102E-001
  1 17 20 0.27915198493312643
  1 17 21 0.18801412457963215
  1 17 22 -0.27771345604371406
  1 17 23 0.18801412457963215
  1 17 24 -0.13065871709335272
  1 17 25 -0.10230524566880313
  1 17 26 -0.46200191591735279
  1 17 27 0.63234258600474558
  1 17 28 -0.46200191591735279
  1 17 29 -0.10230524566880313
  1 17 30 -0.13065871709335272
  1 17 31 -0.13065871709335272
  1 17 32 0.27915198493312643
  1 17 33 -0.13065871709335272
  1 17 34 0.33102122230855797E-001
  1 17 35 0.16426974901088753
  1 17 36 -0.10230524566880313
  1 17 37 -0.17029086352242102E-001
  1 17 38 -0.10230524566880313
  1 17 39 0.16426974901088753
  1 17 40 0.33102122230855797E-001
  1 17 41 -0.10230524566880313
  1 17 42 -0.17029086352242102E-001
  1 17 43 -0.10230524566880313
  1 17 44 0.16426974901088753
  1 17 45 0.33102122230855797E-001
  1 17 46 -0.13065871709335272
  1 17 47 0.27915198493312643
  1 17 48 -0.13065871709335272
  1 17 49 0.33102122230855797E-001
  1 17 50 0.16426974901088753
  1 18 1 -0.13065871709335272
  1 18 2 0.18801412457963215
  1 18 3 -0.27771345604371406
  1 18 4 0.18801412457963215
  1 18 5 -0.13065871709335272
  1 18 6 -0.10230524566880313
  1 18 7 -0.46200191591735279
  1 18 8 0.63234258600474558
  1 18 9 -0.46200191591735279
  1 18 10 -0.10230524566880313
  1 18 11 0.27915198493312643
  1 18 12 -0.27771345604371406
  1 18 13 0.80623392607042488
  1 18 14 -0.27771345604371406
  1 18 15 0.27915198493312643
  1 18 16 -0.17029086352242102E-001
  1 18 17 0.63234258600474558
  1 18 19 0.63234258600474558
  1 18 20 -0.17029086352242102E-001
  1 18 21 -0.13065871709335272
  1 18 22 0.18801412457963215
  1 18 23 -0.27771345604371406
  1 18 24 0.18801412457963215
  1 18 25 -0.13065871709335272
  1 18 26 -0.10230524566880313
  1 18 27 -0.46200191591735279
  1 18 28 0.63234258600474558
  1 18 29 -0.46200191591735279
  1 18 30 -0.10230524566880313
  1 18 31 0.33102122230855797E-001
  1 18 32 -0.13065871709335272
  1 18 33 0.27915198493312643
  1 18 34 -0.13065871709335272
  1 18 35 0.33102122230855797E-001
  1 18 36 0.16426974901088753
  1 18 37 -0.10230524566880313
  1 18 38 -0.17029086352242102E-001
  1 18 39 -0.10230524566880313
  1 18 40 0.16426974901088753
  1 18 41 0.16426974901088753
  1 18 42 -0.10230524566880313
  1 18 43 -0.17029086352242102E-001
  1 18 44 -0.10230524566880313
  1 18 45 0.16426974901088753
  1 18 46 0.33102122230855797E-001
  1 18 47 -0.13065871709335272
  1 18 48 0.27915198493312643
  1 18 49 -0.13065871709335272
  1 18 50 0.33102122230855797E-001
  1 19 1 -0.10230524566880313
  1 19 2 -0.13065871709335272
  1 19 3 0.18801412457963215
  1 19 4 -0.27771345604371406
  1 19 5 0.18801412457963215
  1 19 6 -0.13065871709335272
  1 19 7 -0.10230524566880313
  1 19 8 -0.46200191591735279
  1 19 9 0.63234258600474558
  1 19 10 -0.46200191591735279
  1 19 11 -0.17029086352242102E-001
  1 19 12 0.27915198493312643
  1 19 13 -0.27771345604371406
  1 19 14 0.80623392607042488
  1 19 15 -0.27771345604371406
  1 19 16 0.27915198493312643
  1 19 17 -0.17029086352242102E-001
  1 19 18 0.63234258600474558
  1 19 20 0.63234258600474558
  1 19 21 -0.10230524566880313
  1 19 22 -0.13065871709335272
  1 19 23 0.18801412457963215
  1 19 24 -0.27771345604371406
  1 19 25 0.18801412457963215
  1 19 26 -0.13065871709335272
  1 19 27 -0.10230524566880313
  1 19 28 -0.46200191591735279
  1 19 29 0.63234258600474558
  1 19 30 -0.46200191591735279
  1 19 31 0.16426974901088753
  1 19 32 0.33102122230855797E-001
  1 19 33 -0.13065871709335272
  1 19 34 0.27915198493312643
  1 19 35 -0.13065871709335272
  1 19 36 0.33102122230855797E-001
  1 19 37 0.16426974901088753
  1 19 38 -0.10230524566880313
  1 19 39 -0.17029086352242102E-001
  1 19 40 -0.10230524566880313
  1 19 41 0.33102122230855797E-001
  1 19 42 0.16426974901088753
  1 19 43 -0.10230524566880313
  1 19 44 -0.17029086352242102E-001
  1 19 45 -0.10230524566880313
  1 19 46 0.16426974901088753
  1 19 47 0.33102122230855797E-001
  1 19 48 -0.13065871709335272
  1 19 49 0.27915198493312643
  1 19 50 -0.13065871709335272
  1 20 1 -0.46200191591735279
  1 20 2 -0.10230524566880313
  1 20 3 -0.13065871709335272
  1 20 4 0.18801412457963215
  1 20 5 -0.27771345604371406
  1 20 6 0.18801412457963215
  1 20 7 -0.13065871709335272
  1 20 8 -0.10230524566880313
  1 20 9 -0.46200191591735279
  1 20 10 0.63234258600474558
  1 20 11 0.63234258600474558
  1 20 12 -0.17029086352242102E-001
  1 20 13 0.27915198493312643
  1 20 14 -0.27771345604371406
  1 20 15 0.80623392607042488
  1 20 16 -0.27771345604371406
  1 20 17 0.27915198493312643
  1 20 18 -0.17029086352242102E-001
  1 20 19 0.63234258600474558
  1 20 21 -0.46200191591735279
  1 20 22 -0.10230524566880313
  1 20 23 -0.13065871709335272
  1 20 24 0.18801412457963215
  1 20 25 -0.27771345604371406
  1 20 26 0.18801412457963215
  1 20 27 -0.13065871709335272
  1 20 28 -0.10230524566880313
  1 20 29 -0.46200191591735279
  1 20 30 0.63234258600474558
  1 20 31 -0.10230524566880313
  1 20 32 0.16426974901088753
  1 20 33 0.33102122230855797E-001
  1 20 34 -0.13065871709335272
  1 20 35 0.27915198493312643
  1 20 36 -0.13065871709335272
  1 20 37 0.33102122230855797E-001
  1 20 38 0.16426974901088753
  1 20 39 -0.10230524566880313
  1 20 40 -0.17029086352242102E-001
  1 20 41 -0.13065871709335272
  1 20 42 0.33102122230855797E-001
  1 20 43 0.16426974901088753
  1 20 44 -0.10230524566880313
  1 20 45 -0.17029086352242102E-001
  1 20 46 -0.10230524566880313
  1 20 47 0.16426974901088753
  1 20 48 0.33102122230855797E-001
  1 20 49 -0.13065871709335272
  1 20 50 0.27915198493312643
  1 21 1 -0.17029086352242102E-001
  1 21 2 -0.10230524566880313
  1 21 3 0.16426974901088753
  1 21 4 0.33102122230855797E-001
  1 21 5 -0.13065871709335272
  1 21 6 0.27915198493312643
  1 21 7 -0.13065871709335272
  1 21 8 0.33102122230855797E-001
  1 21 9 0.16426974901088753
  1 21 10 -0.10230524566880313
  1 21 11 0.63234258600474558
  1 21 12 -0.46200191591735279
  1 21 13 -0.10230524566880313
  1 21 14 -0.13065871709335272
  1 21 15 0.18801412457963215
  1 21 16 -0.27771345604371406
  1 21 17 0.18801412457963215
  1 21 18 -0.13065871709335272
  1 21 19 -0.10230524566880313
  1 21 20 -0.46200191591735279
  1 21 22 0.63234258600474558
  1 21 23 -0.17029086352242102E-001
  1 21 24 0.27915198493312643
  1 21 25 -0.27771345604371406
  1 21 26 0.80623392607042488
  1 21 27 -0.27771345604371406
  1 21 28 0.27915198493312643
  1 21 29 -0.17029086352242102E-001
  1 21 30 0.63234258600474558
  1 21 31 0.63234258600474558
  1 21 32 -0.46200191591735279
  1 21 33 -0.10230524566880313
  1 21 34 -0.13065871709335272
  1 21 35 0.18801412457963215
  1 21 36 -0.27771345604371406
  1 21 37 0.18801412457963215
  1 21 38 -0.13065871709335272
  1 21 39 -0.10230524566880313
  1 21 40 -0.46200191591735279
  1 21 41 -0.17029086352242102E-001
  1 21 42 -0.10230524566880313
  1 21 43 0.16426974901088753
  1 21 44 0.33102122230855797E-001
  1 21 45 -0.13065871709335272
  1 21 46 0.27915198493312643
  1 21 47 -0.13065871709335272
  1 21 48 0.33102122230855797E-001
  1 21 49 0.16426974901088753
  1 21 50 -0.10230524566880313
  1 22 1 -0.10230524566880313
  1 22 2 -0.17029086352242102E-001
  1 22 3 -0.10230524566880313
  1 22 4 0.16426974901088753
  1 22 5 0.33102122230855797E-001
  1 22 6 -0.13065871709335272
  1 22 7 0.27915198493312643
  1 22 8 -0.13065871709335272
  1 22 9 0.33102122230855797E-001
  1 22 10 0.16426974901088753
  1 22 11 -0.46200191591735279
  1 22 12 0.63234258600474558
  1 22 13 -0.46200191591735279
  1 22 14 -0.10230524566880313
  1 22 15 -0.13065871709335272
  1 22 16 0.18801412457963215
  1 22 17 -0.27771345604371406
  1 22 18 0.18801412457963215
  1 22 19 -0.13065871709335272
  1 22 20 -0.10230524566880313
  1 22 21 0.63234258600474558
  1 22 23 0.63234258600474558
  1 22 24 -0.17029086352242102E-001
  1 22 25 0.27915198493312643
  1 22 26 -0.27771345604371406
  1 22 27 0.80623392607042488
  1 22 28 -0.27771345604371406
  1 22 29 0.27915198493312643
  1 22 30 -0.17029086352242102E-001
  1 22 31 -0.46200191591735279
  1 22 32 0.63234258600474558
  1 22 33 -0.46200191591735279
  1 22 34 -0.10230524566880313
  1 22 35 -0.13065871709335272
  1 22 36 0.18801412457963215
  1 22 37 -0.27771345604371406
  1 22 38 0.18801412457963215
  1 22 39 -0.13065871709335272
  1 22 40 -0.10230524566880313
  1 22 41 -0.10230524566880313
  1 22 42 -0.17029086352242102E-001
  1 22 43 -0.10230524566880313
  1 22 44 0.16426974901088753
  1 22 45 0.33102122230855797E-001
  1 22 46 -0.13065871709335272
  1 22 47 0.27915198493312643
  1 22 48 -0.13065871709335272
  1 22 49 0.33102122230855797E-001
  1 22 50 0.16426974901088753
  1 23 1 0.16426974901088753
  1 23 2 -0.10230524566880313
  1 23 3 -0.17029086352242102E-001
  1 23 4 -0.10230524566880313
  1 23 5 0.16426974901088753
  1 23 6 0.33102122230855797E-001
  1 23 7 -0.13065871709335272
  1 23 8 0.27915198493312643
  1 23 9 -0.13065871709335272
  1 23 10 0.33102122230855797E-001
  1 23 11 -0.10230524566880313
  1 23 12 -0.46200191591735279
  1 23 13 0.63234258600474558
  1 23 14 -0.46200191591735279
  1 23 15 -0.10230524566880313
  1 23 16 -0.13065871709335272
  1 23 17 0.18801412457963215
  1 23 18 -0.27771345604371406
  1 23 19 0.18801412457963215
  1 23 20 -0.13065871709335272
  1 23 21 -0.17029086352242102E-001
  1 23 22 0.63234258600474558
  1 23 24 0.63234258600474558
  1 23 25 -0.17029086352242102E-001
  1 23 26 0.27915198493312643
  1 23 27 -0.27771345604371406
  1 23 28 0.80623392607042488
  1 23 29 -0.27771345604371406
  1 23 30 0.27915198493312643
  1 23 31 -0.10230524566880313
  1 23 32 -0.46200191591735279
  1 23 33 0.63234258600474558
  1 23 34 -0.46200191591735279
  1 23 35 -0.10230524566880313
  1 23 36 -0.13065871709335272
  1 23 37 0.18801412457963215
  1 23 38 -0.27771345604371406
  1 23 39 0.18801412457963215
  1 23 40 -0.13065871709335272
  1 23 41 0.16426974901088753
  1 23 42 -0.10230524566880313
  1 23 43 -0.17029086352242102E-001
  1 23 44 -0.10230524566880313
  1 23 45 0.16426974901088753
  1 23 46 0.33102122230855797E-001
  1 23 47 -0.13065871709335272
  1 23 48 0.27915198493312643
  1 23 49 -0.13065871709335272
  1 23 50 0.33102122230855797E-001
  1 24 1 0.33102122230855797E-001
  1 24 2 0.16426974901088753
  1 24 3 -0.10230524566880313
  1 24 4 -0.17029086352242102E-001
  1 24 5 -0.10230524566880313
  1 24 6 0.16426974901088753
  1 24 7 0.33102122230855797E-001
  1 24 8 -0.13065871709335272
  1 24 9 0.27915198493312643
  1 24 10 -0.13065871709335272
  1 24 11 -0.13065871709335272
  1 24 12 -0.10230524566880313
  1 24 13 -0.46200191591735279
  1 24 14 0.63234258600474558
  1 24 15 -0.46200191591735279
  1 24 16 -0.10230524566880313
  1 24 17 -0.13065871709335272
  1 24 18 0.18801412457963215
  1 24 19 -0.27771345604371406
  1 24 20 0.18801412457963215
  1 24 21 0.27915198493312643
  1 24 22 -0.17029086352242102E-001
  1 24 23 0.63234258600474558
  1 24 25 0.63234258600474558
  1 24 26 -0.17029086352242102E-001
  1 24 27 0.27915198493312643
  1 24 28 -0.27771345604371406
  1 24 29 0.80623392607042488
  1 24 30 -0.27771345604371406
  1 24 31 -0.13065871709335272
  1 24 32 -0.10230524566880313
  1 24 33 -0.46200191591735279
  1 24 34 0.63234258600474558
  1 24 35 -0.46200191591735279
  1 24 36 -0.10230524566880313
  1 24 37 -0.13065871709335272
  1 24 38 0.18801412457963215
  1 24 39 -0.27771345604371406
  1 24 40 0.18801412457963215
  1 24 41 0.33102122230855797E-001
  1 24 42 0.16426974901088753
  1 24 43 -0.10230524566880313
  1 24 44 -0.17029086352242102E-001
  1 24 45 -0.10230524566880313
  1 24 46 0.16426974901088753
  1 24 47 0.33102122230855797E-001
  1 24 48 -0.13065871709335272
  1 24 49 0.27915198493312643
  1 24 50 -0.13065871709335272
  1 25 1 -0.13065871709335272
  1 25 2 0.33102122230855797E-001
  1 25 3 0.16426974901088753
  1 25 4 -0.10230524566880313
  1 25 5 -0.17029086352242102E-001
  1 25 6 -0.10230524566880313
  1 25 7 0.16426974901088753
  1 25 8 0.33102122230855797E-001
  1 25 9 -0.13065871709335272
  1 25 10 0.27915198493312643
  1 25 11 0.18801412457963215
  1 25 12 -0.13065871709335272
  1 25 13 -0.10230524566880313
  1 25 14 -0.46200191591735279
  1 25 15 0.63234258600474558
  1 25 16 -0.46200191591735279
  1 25 17 -0.10230524566880313
  1 25 18 -0.13065871709335272
  1 25 19 0.18801412457963215
  1 25 20 -0.27771345604371406
  1 25 21 -0.27771345604371406
  1 25 22 0.27915198493312643
  1 25 23 -0.17029086352242102E-001
  1 25 24 0.63234258600474558
  1 25 26 0.63234258600474558
  1 25 27 -0.17029086352242102E-001
  1 25 28 0.27915198493312643
  1 25 29 -0.27771345604371406
  1 25 30 0.80623392607042488
  1 25 31 0.18801412457963215
  1 25 32 -0.13065871709335272
  1 25 33 -0.10230524566880313
  1 25 34 -0.46200191591735279
  1 25 35 0.63234258600474558
  1 25 36 -0.46200191591735279
  1 25 37 -0.10230524566880313
  1 25 38 -0.13065871709335272
  1 25 39 0.18801412457963215
  1 25 40 -0.27771345604371406
  1 25 41 -0.13065871709335272
  1 25 42 0.33102122230855797E-001
  1 25 43 0.16426974901088753
  1 25 44 -0.10230524566880313
  1 25 45 -0.17029086352242102E-001
  1 25 46 -0.10230524566880313
  1 25 47 0.16426974901088753
  1 25 48 0.33102122230855797E-001
  1 25 49 -0.13065871709335272
  1 25 50 0.27915198493312643
  1 26 1 0.27915198493312643
  1 26 2 -0.13065871709335272
  1 26 3 0.33102122230855797E-001
  1 26 4 0.16426974901088753
  1 26 5 -0.10230524566880313
  1 26 6 -0.17029086352242102E-001
  1 26 7 -0.10230524566880313
  1 26 8 0.16426974901088753
  1 26 9 0.33102122230855797E-001
  1 26 10 -0.13065871709335272
  1 26 11 -0.27771345604371406
  1 26 12 0.18801412457963215
  1 26 13 -0.13065871709335272
  1 26 14 -0.10230524566880313
  1 26 15 -0.46200191591735279
  1 26 16 0.63234258600474558
  1 26 17 -0.46200191591735279
  1 26 18 -0.10230524566880313
  1 26 19 -0.13065871709335272
  1 26 20 0.18801412457963215
  1 26 21 0.80623392607042488
  1 26 22 -0.27771345604371406
  1 26 23 0.27915198493312643
  1 26 24 -0.17029086352242102E-001
  1 26 25 0.63234258600474558
  1 26 27 0.63234258600474558
  1 26 28 -0.17029086352242102E-001
  1 26 29 0.27915198493312643
  1 26 30 -0.27771345604371406
  1 26 31 -0.27771345604371406
  1 26 32 0.18801412457963215
  1 26 33 -0.13065871709335272
  1 26 34 -0.10230524566880313
  1 26 35 -0.46200191591735279
  1 26 36 0.63234258600474558
  1 26 37 -0.46200191591735279
  1 26 38 -0.10230524566880313
  1 26 39 -0.13065871709335272
  1 26 40 0.18801412457963215
  1 26 41 0.27915198493312643
  1 26 42 -0.13065871709335272
  1 26 43 0.33102122230855797E-001
  1 26 44 0.16426974901088753
  1 26 45 -0.10230524566880313
  1 26 46 -0.17029086352242102E-001
  1 26 47 -0.10230524566880313
  1 26 48 0.16426974901088753
  1 26 49 0.33102122230855797E-001
  1 26 50 -0.13065871709335272
  1 27 1 -0.13065871709335272
  1 27 2 0.27915198493312643
  1 27 3 -0.13065871709335272
  1 27 4 0.33102122230855797E-001
  1 27 5 0.16426974901088753
  1 27 6 -0.10230524566880313
  1 27 7 -0.17029086352242102E-001
  1 27 8 -0.10230524566880313
  1 27 9 0.16426974901088753
  1 27 10 0.33102122230855797E-001
  1 27 11 0.18801412457963215
  1 27 12 -0.27771345604371406
  1 27 13 0.18801412457963215
  1 27 14 -0.13065871709335272
  1 27 15 -0.10230524566880313
  1 27 16 -0.46200191591735279
  1 27 17 0.63234258600474558
  1 27 18 -0.46200191591735279
  1 27 19 -0.10230524566880313
  1 27 20 -0.13065871709335272
  1 27 21 -0.27771345604371406
  1 27 22 0.80623392607042488
  1 27 23 -0.27771345604371406
  1 27 24 0.27915198493312643
  1 27 25 -0.17029086352242102E-001
  1 27 26 0.63234258600474558
  1 27 28 0.63234258600474558
  1 27 29 -0.17029086352242102E-001
  1 27 30 0.27915198493312643
  1 27 31 0.18801412457963215
  1 27 32 -0.27771345604371406
  1 27 33 0.18801412457963215
  1 27 34 -0.13065871709335272
  1 27 35 -0.10230524566880313
  1 27 36 -0.46200191591735279
  1 27 37 0.63234258600474558
  1 27 38 -0.46200191591735279
  1 27 39 -0.10230524566880313
  1 27 40 -0.13065871709335272
  1 27 41 -0.13065871709335272
  1 27 42 0.27915198493312643
  1 27 43 -0.13065871709335272
  1 27 44 0.33102122230855797E-001
  1 27 45 0.16426974901088753
  1 27 46 -0.10230524566880313
  1 27 47 -0.17029086352242102E-001
  1 27 48 -0.10230524566880313
  1 27 49 0.16426974901088753
  1 27 50 0.33102122230855797E-001
  1 28 1 0.33102122230855797E-001
  1 28 2 -0.13065871709335272
  1 28 3 0.27915198493312643
  1 28 4 -0.13065871709335272
  1 28 5 0.33102122230855797E-001
  1 28 6 0.16426974901088753
  1 28 7 -0.10230524566880313
  1 28 8 -0.17029086352242102E-001
  1 28 9 -0.10230524566880313
  1 28 10 0.16426974901088753
  1 28 11 -0.13065871709335272
  1 28 12 0.18801412457963215
  1 28 13 -0.27771345604371406
  1 28 14 0.18801412457963215
  1 28 15 -0.13065871709335272
  1 28 16 -0.10230524566880313
  1 28 17 -0.46200191591735279
  1 28 18 0.63234258600474558
  1 28 19 -0.46200191591735279
  1 28 20 -0.10230524566880313
  1 28 21 0.27915198493312643
  1 28 22 -0.27771345604371406
  1 28 23 0.80623392607042488
  1 28 24 -0.27771345604371406
  1 28 25 0.27915198493312643
  1 28 26 -0.17029086352242102E-001
  1 28 27 0.63234258600474558
  1 28 29 0.63234258600474558
  1 28 30 -0.17029086352242102E-001
  1 28 31 -0.13065871709335272
  1 28 32 0.18801412457963215
  1 28 33 -0.27771345604371406
  1 28 34 0.18801412457963215
  1 28 35 -0.13065871709335272
  1 28 36 -0.10230524566880313
  1 28 37 -0.46200191591735279
  1 28 38 0.63234258600474558
  1 28 39 -0.46200191591735279
  1 28 40 -0.10230524566880313
  1 28 41 0.33102122230855797E-001
  1 28 42 -0.13065871709335272
  1 28 43 0.27915198493312643
  1 28 44 -0.13065871709335272
  1 28 45 0.33102122230855797E-001
  1 28 46 0.16426974901088753
  1 28 47 -0.10230524566880313
  1 28 48 -0.17029086352242102E-001
  1 28 49 -0.10230524566880313
  1 28 50 0.16426974901088753
  1 29 1 0.16426974901088753
  1 29 2 0.33102122230855797E-001
  1 29 3 -0.13065871709335272
  1 29 4 0.27915198493312643
  1 29 5 -0.13065871709335272
  1 29 6 0.33102122230855797E-001
  1 29 7 0.16426974901088753
  1 29 8 -0.10230524566880313
  1 29 9 -0.17029086352242102E-001
  1 29 10 -0.10230524566880313
  1 29 11 -0.10230524566880313
  1 29 12 -0.13065871709335272
  1 29 13 0.18801412457963215
  1 29 14 -0.27771345604371406
  1 29 15 0.18801412457963215
  1 29 16 -0.13065871709335272
  1 29 17 -0.10230524566880313
  1 29 18 -0.46200191591735279
  1 29 19 0.63234258600474558
  1 29 20 -0.46200191591735279
  1 29 21 -0.17029086352242102E-001
  1 29 22 0.27915198493312643
  1 29 23 -0.27771345604371406
  1 29 24 0.80623392607042488
  1 29 25 -0.27771345604371406
  1 29 26 0.27915198493312643
  1 29 27 -0.17029086352242102E-001
  1 29 28 0.63234258600474558
  1 29 30 0.63234258600474558
  1 29 31 -0.10230524566880313
  1 29 32 -0.13065871709335272
  1 29 33 0.18801412457963215
  1 29 34 -0.27771345604371406
  1 29 35 0.18801412457963215
  1 29 36 -0.13065871709335272
  1 29 37 -0.10230524566880313
  1 29 38 -0.46200191591735279
  1 29 39 0.63234258600474558
  1 29 40 -0.46200191591735279
  1 29 41 0.16426974901088753
  1 29 42 0.33102122230855797E-001
  1 29 43 -0.13065871709335272
  1 29 44 0.27915198493312643
  1 29 45 -0.13065871709335272
  1 29 46 0.33102122230855797E-001
  1 29 47 0.16426974901088753
  1 29 48 -0.10230524566880313
  1 29 49 -0.17029086352242102E-001
  1 29 50 -0.10230524566880313
  1 30 1 -0.10230524566880313
  1 30 2 0.16426974901088753
  1 30 3 0.33102122230855797E-001
  1 30 4 -0.13065871709335272
  1 30 5 0.27915198493312643
  1 30 6 -0.13065871709335272
  1 30 7 0.33102122230855797E-001
  1 30 8 0.16426974901088753
  1 30 9 -0.10230524566880313
  1 30 10 -0.17029086352242102E-001
  1 30 11 -0.46200191591735279
  1 30 12 -0.10230524566880313
  1 30 13 -0.13065871709335272
  1 30 14 0.18801412457963215
  1 30 15 -0.27771345604371406
  1 30 16 0.18801412457963215
  1 30 17 -0.13065871709335272
  1 30 18 -0.10230524566880313
  1 30 19 -0.46200191591735279
  1 30 20 0.63234258600474558
  1 30 21 0.63234258600474558
  1 30 22 -0.17029086352242102E-001
  1 30 23 0.27915198493312643
  1 30 24 -0.27771345604371406
  1 30 25 0.80623392607042488
  1 30 26 -0.27771345604371406
  1 30 27 0.27915198493312643
  1 30 28 -0.17029086352242102E-001
  1 30 29 0.63234258600474558
  1 30 31 -0.46200191591735279
  1 30 32 -0.10230524566880313
  1 30 33 -0.13065871709335272
  1 30 34 0.18801412457963215
  1 30 35 -0.27771345604371406
  1 30 36 0.18801412457963215
  1 30 37 -0.13065871709335272
